DateTime,weekday,HourofDay,Monthofyear,DayofMonth,T_ctrl,T_stp_cool,T_stp_heat,Humidity,fan,Thermostat_Temperature,T_out,RH_out,auxHeat1,Air temperature - average (°C),Relative humidity (%),Precipitation (mm),Solar radiation - horizontal (Wh/m²),Wind speed (m/s),Earth temperature (°C)
01-01-2019 00:00,1,0,1,1,21.09,21.09,21.09,37,2400,21.09,5.2725,95.5,16,7.7,0.9694,0.12,0,12.63,4.82
01-01-2019 01:00,1,1,1,1,21.09,21.09,21.09,37,2190,21.09,5.55,94,17.75,7.61,0.95,2.06,0,13.95,4.88
01-01-2019 02:00,1,2,1,1,21.09,21.09,21.09,37.33333333,2400,21.09,5.2725,92.5,26.25,6.04,0.9281,0.47,0,13.96,4.32
01-01-2019 03:00,1,3,1,1,21.09,21.09,21.09,37,2400,21.09,3.6075,89.5,24,3.64,0.9162,0.11,0,12.21,3.46
01-01-2019 04:00,1,4,1,1,21.09,21.09,21.09,37.08333333,2610,21.09,1.665,86,28,1.82,0.8712,0,0,10.36,2.57
01-01-2019 05:00,1,5,1,1,21.09,21.09,21.09,37.08333333,2355,21.09,1.3875,85,21,1.51,0.8575,0,0,9.37,2.36
01-01-2019 06:00,1,6,1,1,21.09,21.09,21.09,36.91666667,2400,21.09,0.8325,80,20.5,1.39,0.8462,0,0,9.91,2.33
01-01-2019 07:00,1,7,1,1,21.09,21.09,21.09,36.83333333,2400,21.09,0.8325,77,24.5,0.91,0.8319,0,0,9.86,2.19
01-01-2019 08:00,1,8,1,1,21.09,21.09,21.09,36.41666667,2400,21.09,0.555,75,30,0.55,0.8056,0.01,44.69,9.51,2.29
01-01-2019 09:00,1,9,1,1,21.09,21.09,21.09,36.16666667,2520,21.09,-0.2775,74,24.5,0.46,0.7756,0,120.91,9.02,2.66
01-01-2019 10:00,1,10,1,1,21.09,21.09,21.09,36.66666667,2670,21.09,-0.2775,72.5,20,0.49,0.7481,0,218.93,8.46,3.03
01-01-2019 11:00,1,11,1,1,21.09,21.09,21.09,36.75,2430,21.09,-1.3875,72.5,12.25,0.64,0.7256,0.01,311.99,8.2,3.29
01-01-2019 12:00,1,12,1,1,21.09,21.09,21.09,37.33333333,2220,21.09,-1.11,72,22.5,0.73,0.7088,0.05,315.34,7.99,3.36
01-01-2019 13:00,1,13,1,1,21.04375,21.09,21.09,36.33333333,2580,21.04375,-1.665,69.5,18,0.69,0.7,0.05,286.45,7.67,3.21
01-01-2019 14:00,1,14,1,1,21.09,21.09,21.09,35.41666667,2400,21.09,-1.665,65.5,16,0.46,0.6975,0.03,241.98,7.5,2.85
01-01-2019 15:00,1,15,1,1,21.3675,21.09,21.09,34.41666667,2250,21.3675,-2.22,66.5,10.5,-0.01,0.7044,0.01,115.42,7.24,2.28
01-01-2019 16:00,1,16,1,1,21.09,21.09,21.09,32.75,2445,21.09,-2.775,67,23,-0.88,0.7288,0.01,25.58,6.61,1.52
01-01-2019 17:00,1,17,1,1,21.09,21.09,21.09,33.66666667,2115,21.09,-3.6075,69,15.75,-1.78,0.7469,0,0,6.15,1.08
01-01-2019 18:00,1,18,1,1,21.09,21.09,21.09,33.25,2400,21.09,-3.885,69,1.25,-2.52,0.7556,0,0,5.86,0.8
01-01-2019 19:00,1,19,1,1,21.09,21.09,21.09,31.83333333,2400,21.09,-5.8275,71,25.5,-3.12,0.755,0,0,5.4,0.62
01-01-2019 20:00,1,20,1,1,21.09,21.09,21.09,31.08333333,2190,21.09,-6.66,75.5,24.25,-3.59,0.7488,0,0,4.76,0.55
01-01-2019 21:00,1,21,1,1,21.09,21.09,21.09,31,2415,21.09,-6.3825,72,17.5,-4.01,0.7419,0,0,4.14,0.47
01-01-2019 22:00,1,22,1,1,21.09,21.09,21.09,30.41666667,2340,21.09,-6.66,72.5,26.5,-4.38,0.745,0,0,3.77,0.34
01-01-2019 23:00,1,23,1,1,21.09,21.09,21.09,30.58333333,2250,21.09,-6.9375,74,32.25,-4.77,0.7588,0,0,3.21,0.13
02-01-2019 00:00,2,0,1,2,21.09,21.09,21.09,30.5,2400,21.09,-6.3825,69.5,33.5,-4.97,0.7631,0,0,2.93,0.13
02-01-2019 01:00,2,1,1,2,21.09,21.09,21.09,30.41666667,2385,21.09,-7.215,73.5,32.25,-4.97,0.7575,0,0,3.01,0.31
02-01-2019 02:00,2,2,1,2,21.09,21.09,21.09,30.91666667,2400,21.09,-6.66,73.5,34,-5.21,0.7769,0,0,3.06,-0.06
02-01-2019 03:00,2,3,1,2,21.09,21.09,21.09,31,2355,21.09,-6.66,74,34.5,-5.51,0.7919,0,0,3.17,-0.38
02-01-2019 04:00,2,4,1,2,21.09,21.09,21.09,31,2415,21.09,-7.215,74,35.5,-5.72,0.7919,0,0,3.1,-0.51
02-01-2019 05:00,2,5,1,2,21.09,21.09,21.09,31.25,2745,21.09,-7.77,77,35.5,-5.88,0.785,0,0,2.86,-0.62
02-01-2019 06:00,2,6,1,2,21.04375,21.09,21.09,31.25,2295,21.04375,-8.0475,77,35.5,-5.96,0.7656,0,0,2.35,-0.7
02-01-2019 07:00,2,7,1,2,21.09,21.09,21.09,31.33333333,2400,21.09,-8.325,77.5,35.25,-5.92,0.7369,0,0,1.85,-0.74
02-01-2019 08:00,2,8,1,2,20.9975,21.09,21.09,31.33333333,2925,20.9975,-7.77,75.5,46.5,-5.44,0.7119,0,46.39,1.7,-0.01
02-01-2019 09:00,2,9,1,2,21.09,21.09,21.09,31.41666667,2190,21.09,-6.9375,76,25.75,-4.3,0.6838,0,144.4,1.86,1.35
02-01-2019 10:00,2,10,1,2,21.09,21.09,21.09,32.08333333,2610,21.09,-6.66,75,23.25,-3.42,0.6688,0,193.87,1.84,2.16
02-01-2019 11:00,2,11,1,2,21.09,21.13625,20.9975,34.91666667,2100,21.09,-5.8275,73.5,21.75,-2.83,0.6669,0,245.12,1.78,2.54
02-01-2019 12:00,2,12,1,2,20.67375,22.2,19.98,34.33333333,2400,20.67375,-5.2725,68.5,0,-2.41,0.6731,0,195.33,1.8,2.58
02-01-2019 13:00,2,13,1,2,20.165,22.2,19.98,30.41666667,2400,20.165,-4.1625,70,0,-1.97,0.6925,0,159.51,2.11,2.62
02-01-2019 14:00,2,14,1,2,19.65625,22.2,19.98,30.83333333,2400,19.65625,-3.6075,75,12.5,-1.65,0.7181,0.01,102.72,2.45,2.45
02-01-2019 15:00,2,15,1,2,19.61,22.2,19.98,31.83333333,2400,19.61,-3.33,76,14.25,-1.38,0.745,0.02,38.3,2.74,2.17
02-01-2019 16:00,2,16,1,2,19.56375,21.41375,20.58125,34.08333333,3300,19.56375,-3.33,83,52,-1.24,0.7831,0.05,22.6,2.6,1.76
02-01-2019 17:00,2,17,1,2,20.58125,21.09,21.09,35,3600,20.58125,-2.775,85.5,60,-0.88,0.8106,0.07,0,3.11,1.76
02-01-2019 18:00,2,18,1,2,21.09,21.09,21.09,33.83333333,2040,21.09,-2.775,86,25.5,-0.43,0.8231,0.09,0,3.72,1.76
02-01-2019 19:00,2,19,1,2,21.09,21.09,21.09,34.75,2265,21.09,-1.665,85,26.75,-0.03,0.8331,0.11,0,3.86,1.78
02-01-2019 20:00,2,20,1,2,21.09,21.09,21.09,34.25,2520,21.09,-1.11,89,30.25,0.32,0.8444,0.14,0,3.58,1.87
02-01-2019 21:00,2,21,1,2,21.09,21.09,21.09,34.5,2295,21.09,-1.11,90.5,24.25,0.52,0.8631,0.13,0,3.5,1.88
02-01-2019 22:00,2,22,1,2,20.67375,21.46,18.54625,35.66666667,2385,20.95125,-0.555,88.5,13.25,0.74,0.8881,0.16,0,3.59,1.9
02-01-2019 23:00,2,23,1,2,19.8875,21.645,16.65,35.75,2400,20.11875,0,92,0,1.01,0.9194,0.23,0,3.46,1.98
03-01-2019 00:00,3,0,1,3,19.10125,21.645,16.65,35.08333333,2400,19.3325,-0.555,97,0,1.34,0.9456,0.17,0,4.22,2.14
03-01-2019 01:00,3,1,1,3,18.63875,21.645,16.65,34.16666667,2400,18.7775,-0.555,96.5,0,1.34,0.9588,1.71,0,6.28,2.27
03-01-2019 02:00,3,2,1,3,18.87,21.645,16.65,35.16666667,3345,19.19375,-0.2775,91.5,53,0.8,0.9369,0.39,0,7.78,2.1
03-01-2019 03:00,3,3,1,3,20.21125,21.645,16.7425,36,3600,20.6275,-1.11,91.5,60,0.05,0.9162,0.1,0,8.12,1.68
03-01-2019 04:00,3,4,1,3,20.76625,21.645,21.09,35.66666667,2295,21.3675,-1.3875,85,33.5,-0.45,0.9212,0.1,0,7.97,1.49
03-01-2019 05:00,3,5,1,3,20.72,21.645,21.09,35.41666667,2400,21.50625,-1.11,83,28,-0.71,0.9169,0.11,0,7.8,1.34
03-01-2019 06:00,3,6,1,3,20.8125,21.645,21.09,34.75,2730,21.7375,-0.2775,89,27.5,-0.7,0.89,0.09,0,7.96,1.29
03-01-2019 07:00,3,7,1,3,20.8125,21.69125,20.9975,35.41666667,2550,21.275,0.2775,74,22,-0.51,0.855,0.05,0,8.07,1.41
03-01-2019 08:00,3,8,1,3,20.35,23.865,16.65,35.16666667,2400,20.35,-0.2775,72.5,0,-0.21,0.8288,0.04,22.24,7.83,1.73
03-01-2019 09:00,3,9,1,3,19.61,23.865,16.65,34.33333333,2400,19.61,-0.555,71.5,0,0.36,0.7781,0.05,59.45,7.79,2.33
03-01-2019 10:00,3,10,1,3,19.00875,23.865,16.65,34,2400,19.00875,-0.555,72.5,0,0.7,0.7444,0.07,93.79,8.04,2.77
03-01-2019 11:00,3,11,1,3,18.54625,23.865,16.65,34,2400,18.54625,0,65.5,0,0.88,0.7388,0.18,133.29,8.3,3.01
03-01-2019 12:00,3,12,1,3,18.26875,23.865,16.65,34,2400,18.26875,0.2775,66.5,0,1.07,0.7431,0.31,125.77,8.59,2.92
03-01-2019 13:00,3,13,1,3,17.76,23.865,16.65,34,2400,17.76,0,68.5,0,1.29,0.7444,0.39,110.8,8.93,2.93
03-01-2019 14:00,3,14,1,3,17.25125,23.865,16.65,33.75,2400,17.25125,0,68,0,1.38,0.75,0.33,99.66,9.08,2.82
03-01-2019 15:00,3,15,1,3,17.8525,23.865,16.65,34.16666667,3300,17.8525,-0.555,73,44.75,1.33,0.7631,0.21,73.38,8.95,2.56
03-01-2019 16:00,3,16,1,3,19.1475,23.865,16.69625,34.5,2610,19.1475,0.2775,71,26.5,1.19,0.7819,0.15,16.21,8.5,2.24
03-01-2019 17:00,3,17,1,3,19.425,22.2,19.98,34.77777778,1875,19.425,0.2775,70.5,26.25,1.03,0.7981,0.05,0,8.12,2.01
03-01-2019 18:00,3,18,1,3,19.65625,21.5525,20.21125,35.83333333,2775,19.65625,0,72,33.25,1,0.8088,0.02,0,8.27,1.96
03-01-2019 19:00,3,19,1,3,20.48875,20.535,20.535,36,2220,20.48875,0.2775,72,35.5,1.22,0.8106,0.01,0,9.03,2.14
03-01-2019 20:00,3,20,1,3,20.535,20.535,20.535,36.33333333,2490,20.535,0.2775,74.5,26.75,1.49,0.8112,0,0,10,2.33
03-01-2019 21:00,3,21,1,3,20.535,20.535,20.535,36.66666667,2400,20.535,0.555,75.5,22.25,1.73,0.8206,0,0,10.05,2.4
03-01-2019 22:00,3,22,1,3,20.535,20.535,20.535,37.25,2640,20.535,0.555,76,32.5,1.85,0.8338,0,0,9.7,2.41
03-01-2019 23:00,3,23,1,3,20.535,20.535,20.535,37.25,2355,20.535,1.11,75,23.25,1.62,0.8669,0,0,8.71,2.21
04-01-2019 00:00,4,0,1,4,20.535,20.535,20.535,37,2145,20.535,0.555,77,18.75,1.48,0.8875,0,0,8.58,2.18
04-01-2019 01:00,4,1,1,4,20.535,20.535,20.535,37,2400,20.535,1.11,76,22.75,1.57,0.8956,0.21,0,9.22,2.26
04-01-2019 02:00,4,2,1,4,20.535,20.535,20.535,37,2550,20.535,0,83.5,28.5,1.87,0.8894,0.21,0,10.39,2.44
04-01-2019 03:00,4,3,1,4,20.535,20.535,20.535,37,2670,20.535,0.8325,78,27.25,1.99,0.8906,0.21,0,10.14,2.5
04-01-2019 04:00,4,4,1,4,20.535,20.535,20.535,37,2430,20.535,0,88,24,1.9,0.8994,0.02,0,9.52,2.41
04-01-2019 05:00,4,5,1,4,20.535,20.535,20.535,37.33333333,1905,20.535,0.555,81.5,22.25,1.83,0.9112,0.04,0,9.35,2.37
04-01-2019 06:00,4,6,1,4,20.535,20.535,20.535,38.41666667,2340,20.535,0.555,84,25.75,1.86,0.9175,0.05,0,9.52,2.4
04-01-2019 07:00,4,7,1,4,20.58125,20.535,20.535,38.66666667,2460,20.58125,0.8325,83,23.75,1.92,0.9125,0.09,0,9.77,2.44
04-01-2019 08:00,4,8,1,4,20.535,20.535,20.535,37.58333333,2400,20.535,1.11,82.5,18.75,2.24,0.8938,0.09,61.11,10.18,2.78
04-01-2019 09:00,4,9,1,4,20.6275,20.535,20.535,37.16666667,2400,20.6275,1.665,81.5,14,2.9,0.8631,0.06,194.39,10.78,3.33
04-01-2019 10:00,4,10,1,4,20.8125,20.535,20.535,37,2400,20.8125,2.775,75.5,0,3.68,0.8256,0.01,320.16,10.94,3.77
04-01-2019 11:00,4,11,1,4,20.535,20.535,20.535,37,2400,20.535,4.1625,68,0,4.38,0.7944,0,393.22,10.27,4.14
04-01-2019 12:00,4,12,1,4,20.76625,20.535,20.535,37,2400,20.76625,5.55,63.5,12,4.97,0.7712,0,408.61,8.78,4.4
04-01-2019 13:00,4,13,1,4,20.535,20.535,20.535,37,2535,20.535,6.105,62.5,8.75,5.37,0.7631,0,372.42,7.26,4.48
04-01-2019 14:00,4,14,1,4,20.535,20.535,20.535,37,2265,20.535,6.9375,58,8,5.41,0.7788,0,292.3,5.98,4.28
04-01-2019 15:00,4,15,1,4,21.87625,20.535,20.535,35.08333333,2190,21.87625,6.3825,61,5.75,4.89,0.8181,0,161.24,5.35,3.54
04-01-2019 16:00,4,16,1,4,20.76625,20.535,20.535,35,2805,20.76625,5.8275,69,23.25,3.91,0.8575,0,33.19,5.51,2.41
04-01-2019 17:00,4,17,1,4,20.535,21.32125,20.2575,37.33333333,2295,20.535,4.7175,69.5,8.25,3.33,0.8888,0,0,5.38,2.05
04-01-2019 18:00,4,18,1,4,20.535,22.2,19.98,38.75,2400,20.535,4.44,72,0,3.04,0.9125,0,0,5.02,1.93
04-01-2019 19:00,4,19,1,4,20.39625,22.2,19.98,38.5,2400,20.39625,4.1625,69,0,2.75,0.9369,0,0,4.55,1.79
04-01-2019 20:00,4,20,1,4,19.795,22.2,19.98,38.16666667,2400,19.795,3.6075,72,0,2.52,0.9569,0,0,4.04,1.66
04-01-2019 21:00,4,21,1,4,19.8875,22.2,19.8875,37.25,2400,19.8875,3.0525,74,0,2.38,0.9712,0,0,3.27,1.54
04-01-2019 22:00,4,22,1,4,19.74875,21.645,16.65,37,2400,19.47125,2.775,76,0,2.21,0.98,0,0,2.71,1.46
04-01-2019 23:00,4,23,1,4,18.73125,21.645,16.65,38.08333333,2400,18.685,2.22,75.5,0,1.92,0.9819,0,0,2.64,1.51
05-01-2019 00:00,5,0,1,5,18.315,21.645,16.65,39,2400,17.945,2.775,76,0,1.4,0.9788,0.01,0,3.04,1.61
05-01-2019 01:00,5,1,1,5,18.08375,21.645,16.65,38.16666667,2400,17.76,1.9425,77.5,0,0.79,0.9725,0,0,4.17,1.62
05-01-2019 02:00,5,2,1,5,18.17625,21.645,16.65,37.08333333,2400,17.76,1.665,80,0,0.48,0.9662,0,0,5.15,1.62
05-01-2019 03:00,5,3,1,5,17.89875,21.645,16.65,37.33333333,2955,17.76,1.665,81,26.5,0.48,0.9656,0.01,0,5.25,1.7
05-01-2019 04:00,5,4,1,5,19.24,21.645,16.69625,37.66666667,3000,19.3325,1.3875,82.5,40.75,0.44,0.9694,0.01,0,4.87,1.71
05-01-2019 05:00,5,5,1,5,19.5175,22.2,19.98,37.08333333,2400,19.5175,0.555,89,26.75,0.4,0.9712,0.02,0,4.73,1.78
05-01-2019 06:00,5,6,1,5,19.56375,22.2,19.98,37.25,2400,19.56375,0,94.5,25.75,0.38,0.9712,0.02,0,4.79,1.87
05-01-2019 07:00,5,7,1,5,19.65625,22.2,19.98,37.83333333,2400,19.65625,1.11,88,16.25,0.33,0.9725,0.02,0,4.91,1.87
05-01-2019 08:00,5,8,1,5,19.5175,22.2,19.98,38.5,2400,19.5175,1.665,86.5,19.5,0.58,0.9619,0.01,53.84,4.93,2.3
05-01-2019 09:00,5,9,1,5,19.47125,23.0325,18.26875,38.91666667,2400,19.47125,2.22,84.5,5,1.25,0.9344,0,58.43,4.54,2.98
05-01-2019 10:00,5,10,1,5,18.87,23.865,16.65,37,2400,18.87,2.22,81,0,2.07,0.895,0,122.23,3.55,3.61
05-01-2019 11:00,5,11,1,5,19.425,21.09,19.8875,38.33333333,3300,19.425,1.9425,82,50,2.82,0.8469,0,142.12,2.28,4.14
05-01-2019 12:00,5,12,1,5,20.535,20.535,20.535,38.16666667,1965,20.535,2.775,73.5,28,3.35,0.8156,0.01,170.39,1.64,4.23
05-01-2019 13:00,5,13,1,5,20.535,20.535,20.535,39.25,2235,20.535,3.33,75,13.75,3.66,0.8112,0.01,186.16,2.33,4.17
05-01-2019 14:00,5,14,1,5,20.535,20.535,20.535,39.83333333,2475,20.535,3.33,76,12.75,3.77,0.825,0.01,116.74,3.38,3.8
05-01-2019 15:00,5,15,1,5,20.535,20.535,20.535,40.08333333,2430,20.535,3.33,78,23.25,3.66,0.8556,0.01,80.12,3.79,3.19
05-01-2019 16:00,5,16,1,5,20.535,20.535,20.535,40,2400,20.535,3.33,76,18.5,3.26,0.8731,0.01,28.69,4.33,2.33
05-01-2019 17:00,5,17,1,5,20.535,20.535,20.535,40.08333333,2400,20.535,2.775,79,23,3.01,0.8888,0.01,0,4.98,2.05
05-01-2019 18:00,5,18,1,5,20.535,20.535,20.535,40.25,2400,20.535,2.775,81,20,2.76,0.9106,0.02,0,5.55,1.98
05-01-2019 19:00,5,19,1,5,20.535,20.535,20.535,40.08333333,2400,20.535,1.11,86.5,21.25,2.48,0.935,0.05,0,5.77,1.96
05-01-2019 20:00,5,20,1,5,20.58125,20.535,20.535,40.08333333,2475,20.58125,1.11,85.5,23.75,2.44,0.9506,0.12,0,5.93,2.25
05-01-2019 21:00,5,21,1,5,20.535,20.535,20.535,40.08333333,2595,20.535,1.665,86.5,22.25,2.48,0.9606,0.07,0,6.27,2.54
05-01-2019 22:00,5,22,1,5,20.6275,20.535,20.535,39,2190,20.6275,1.9425,86.5,10.25,2.48,0.9638,0.04,0,6.42,2.57
05-01-2019 23:00,5,23,1,5,20.9975,20.535,22.33875,38.83333333,3120,20.9975,2.22,85.5,48,2.36,0.965,0.03,0,6.15,2.29
06-01-2019 00:00,6,0,1,6,22.385,20.58125,22.98625,39,3465,22.385,2.22,84,57.25,2.32,0.9588,0.02,0,6.28,2.12
06-01-2019 01:00,6,1,1,6,22.06125,21.645,16.65,38.25,1935,22.1075,2.775,84.5,0,2.44,0.9412,0.21,0,6.44,2.18
06-01-2019 02:00,6,2,1,6,21.09,21.645,16.65,38,2400,20.95125,3.0525,82.5,0,2.55,0.9269,0.27,0,6.61,2.26
06-01-2019 03:00,6,3,1,6,20.39625,21.645,16.65,38.66666667,2400,20.2575,3.6075,78,0,2.48,0.9169,0.15,0,6.84,2.19
06-01-2019 04:00,6,4,1,6,19.84125,21.645,16.69625,39,2400,19.65625,3.0525,75,0.5,2.13,0.9069,0.07,0,6.91,2.06
06-01-2019 05:00,6,5,1,6,19.7025,22.2,19.98,38.91666667,2400,19.7025,1.9425,77.5,18,1.7,0.9088,0.03,0,6.91,1.95
06-01-2019 06:00,6,6,1,6,19.5175,22.2,19.98,39,2400,19.5175,1.665,69,15.25,1.4,0.9119,0.02,0,7.2,1.93
06-01-2019 07:00,6,7,1,6,19.56375,22.2,19.98,39.08333333,2400,19.56375,0.2775,76,12.5,1.16,0.8969,0.02,0,7.6,1.9
06-01-2019 08:00,6,8,1,6,19.61,22.2925,19.5175,40,2400,19.61,0.8325,70.5,12.5,1.12,0.8494,0.01,45.12,7.76,2.28
06-01-2019 09:00,6,9,1,6,19.47125,23.0325,18.26875,40.58333333,2400,19.47125,0.8325,73,5,1.44,0.7688,0.01,135.67,8,2.84
06-01-2019 10:00,6,10,1,6,18.87,23.81875,16.69625,38.91666667,2400,18.87,0.8325,73.5,0.75,1.51,0.7144,0.02,224.84,8.21,3.17
06-01-2019 11:00,6,11,1,6,19.61,20.535,20.535,38.75,3600,19.61,0.8325,67.5,60,1.31,0.6919,0.05,283.7,7.84,3.3
06-01-2019 12:00,6,12,1,6,20.535,20.58125,20.58125,38.83333333,1800,20.535,0.8325,50.5,9.25,1.08,0.6738,0.07,330.89,7.4,3.26
06-01-2019 13:00,6,13,1,6,21.275,21.645,21.645,38.5,3000,21.275,0.8325,49.5,44,0.83,0.6562,0.06,285.83,7.08,3.08
06-01-2019 14:00,6,14,1,6,21.59875,21.645,21.645,38.25,2430,21.59875,0.2775,51.5,34.75,0.53,0.6506,0.03,245.73,7.05,2.73
06-01-2019 15:00,6,15,1,6,22.15375,22.1075,22.1075,37,2085,22.15375,-0.2775,52.5,27.25,0.06,0.6531,0.01,130.8,6.98,2.17
06-01-2019 16:00,6,16,1,6,22.015,23.31,23.31,37.25,3600,22.015,-0.8325,58.5,59.75,-0.76,0.6712,0,35.22,6.6,1.26
06-01-2019 17:00,6,17,1,6,22.43125,22.52375,22.52375,36.58333333,2940,22.43125,-1.9425,55,31.25,-1.48,0.6831,0,0,6.53,0.8
06-01-2019 18:00,6,18,1,6,21.78375,21.645,21.645,36.08333333,2700,21.78375,-2.22,56,16.5,-1.89,0.6825,0,0,6.53,0.7
06-01-2019 19:00,6,19,1,6,21.59875,21.645,21.645,34.58333333,2130,21.59875,-3.6075,55,15,-2.38,0.6981,0,0,6.47,0.51
06-01-2019 20:00,6,20,1,6,21.645,21.69125,21.46,34.33333333,2355,21.645,-4.1625,53.5,17.75,-2.99,0.7219,0,0,6.21,0.23
06-01-2019 21:00,6,21,1,6,21.1825,22.2,19.93375,31,2445,21.3675,-4.7175,50.5,0,-3.49,0.735,0,0,5.88,0.14
06-01-2019 22:00,6,22,1,6,20.21125,21.645,16.65,30.58333333,2400,20.4425,-5.55,53.5,0,-3.86,0.7412,0,0,5.95,0.15
06-01-2019 23:00,6,23,1,6,19.5175,21.645,16.65,31,2400,19.56375,-5.55,54,0,-4.18,0.7506,0,0,6.08,0.06
07-01-2019 00:00,0,0,1,7,18.63875,21.645,16.65,31,2400,18.73125,-5.8275,55,0,-4.31,0.7562,0,0,6,0.12
07-01-2019 01:00,0,1,1,7,18.5,21.645,16.65,31.58333333,3195,18.685,-6.105,57.5,40.5,-4.25,0.7606,0,0,6.14,0.19
07-01-2019 02:00,0,2,1,7,19.5175,21.645,16.65,32,3600,20.11875,-6.66,60,60,-4.06,0.7694,0,0,6.57,0.27
07-01-2019 03:00,0,3,1,7,20.21125,21.645,16.69625,32,3600,21.13625,-6.105,59,60,-3.85,0.7831,0,0,7.25,0.37
07-01-2019 04:00,0,4,1,7,20.6275,21.645,21.09,31.66666667,3300,21.7375,-6.9375,66.5,47.25,-3.6,0.7906,0,0,7.76,0.48
07-01-2019 05:00,0,5,1,7,20.165,21.645,21.09,31.91666667,3270,22.1075,-6.66,74,53.75,-3.44,0.7931,0,0,7.72,0.57
07-01-2019 06:00,0,6,1,7,20.905,21.645,21.09,30.91666667,2460,21.59875,-5.55,79.5,22.75,-3.26,0.7944,0,0,8.17,0.66
07-01-2019 07:00,0,7,1,7,20.95125,21.645,21.04375,31.58333333,1785,21.3675,-4.995,81,13.75,-3.1,0.7869,0,0,9.06,0.74
07-01-2019 08:00,0,8,1,7,20.2575,23.865,16.65,32.25,2400,20.2575,-4.44,77.5,3,-2.88,0.775,0,32.95,9.71,0.87
07-01-2019 09:00,0,9,1,7,19.425,23.865,16.65,33,2400,19.425,-3.33,73.5,0,-2.61,0.7619,0.02,77.06,10.21,1.08
07-01-2019 10:00,0,10,1,7,19.47125,21.78375,20.02625,33,3300,19.47125,-3.33,71,45.75,-2.32,0.7481,0.05,120.77,10.74,1.28
07-01-2019 11:00,0,11,1,7,20.9975,21.09,21.5525,32.91666667,3375,20.9975,-3.33,70.5,55.5,-1.98,0.7275,0.1,51.59,10.91,1.44
07-01-2019 12:00,0,12,1,7,21.87625,21.09,22.2,32.08333333,3000,21.87625,-3.33,62,48.75,-1.78,0.7331,0.22,48.61,10.84,1.51
07-01-2019 13:00,0,13,1,7,22.015,21.09,22.2,30.91666667,2400,22.015,-3.33,63,35.5,-1.57,0.7625,0.18,72.43,10.77,1.55
07-01-2019 14:00,0,14,1,7,22.015,21.09,22.2,30.83333333,2400,22.015,-2.775,58,35.5,-1.31,0.8106,0.09,102.5,11.27,1.58
07-01-2019 15:00,0,15,1,7,22.06125,21.09,22.2,31.08333333,2400,22.06125,-1.9425,61.5,36.75,-0.89,0.8406,0.04,55.71,11.91,1.65
07-01-2019 16:00,0,16,1,7,21.83,21.09,21.7375,30.75,2400,21.83,-1.3875,63,23.5,-0.03,0.8225,0.01,18.25,11.18,1.79
07-01-2019 17:00,0,17,1,7,21.13625,21.09,21.09,29.91666667,2400,21.13625,-0.8325,64.5,11.25,1.11,0.7731,0.02,0,9.57,1.99
07-01-2019 18:00,0,18,1,7,21.09,21.09,21.09,30,2445,21.09,-0.555,66,18.5,2.12,0.7394,0.04,0,8.78,2.25
07-01-2019 19:00,0,19,1,7,21.09,21.09,21.09,30.08333333,2400,21.09,1.11,64.5,10.25,2.69,0.7538,0.21,0,8.75,2.48
07-01-2019 20:00,0,20,1,7,21.09,21.09,21.09,30.58333333,2565,21.09,0.8325,75.5,22.5,2.58,0.8269,0.72,0,10.03,2.63
07-01-2019 21:00,0,21,1,7,21.5525,21.09,22.4775,33.16666667,3555,21.5525,1.3875,80.5,58.5,2.76,0.8781,0.46,0,11.3,2.75
07-01-2019 22:00,0,22,1,7,22.015,21.32125,20.165,32.08333333,2295,22.33875,1.665,89,22.25,4.18,0.8506,0.36,0,13.58,3.19
07-01-2019 23:00,0,23,1,7,20.35,21.645,16.65,32.41666667,2400,21.32125,2.4975,88.5,0,5.66,0.8675,0.31,0,14.53,3.69
08-01-2019 00:00,1,0,1,8,19.795,21.645,16.65,33,2400,20.58125,3.0525,86,0,6.82,0.9112,0.06,0,14.43,4.15
08-01-2019 01:00,1,1,1,8,19.24,21.645,16.65,33,2400,19.93375,4.7175,89.5,0,7.01,0.945,0.03,0,12.79,4.25
08-01-2019 02:00,1,2,1,8,18.9625,21.645,16.65,33.91666667,2835,19.5175,6.105,87.5,24.75,5.96,0.9706,0,0,10.76,3.7
08-01-2019 03:00,1,3,1,8,20.21125,21.645,16.69625,35.75,3345,20.905,6.3825,83.5,55,4.7,0.9569,0,0,9.69,3.23
08-01-2019 04:00,1,4,1,8,20.72,21.645,21.09,35.25,2085,21.5525,5.55,89,30.5,4,0.9131,0,0,8.49,2.79
08-01-2019 05:00,1,5,1,8,20.8125,21.645,21.09,36,2640,21.46,6.3825,88,20.25,3.35,0.9138,0,0,6.73,2.48
08-01-2019 06:00,1,6,1,8,20.76625,21.645,21.09,36.16666667,2490,21.275,6.105,77,17,2.99,0.9225,0.01,0,6.08,2.33
08-01-2019 07:00,1,7,1,8,20.85875,21.645,21.04375,37.41666667,2310,20.95125,5.2725,79,9.75,2.86,0.9262,0.02,0,5.35,2.29
08-01-2019 08:00,1,8,1,8,20.6275,23.865,16.65,37.33333333,2400,20.6275,4.7175,82,3,2.94,0.9244,0.01,33.18,3.88,2.47
